age,hrNo,jkNo,owNo,rcDist,sex,trNo,track,weather,wgHr,winOdds,rcNo,rcDate,hrName,meet,rcTime,predicted_time
3,46191,80434,105225,1200,3,70148,20,4.0,477,58.8,4,20230114,마이원,서울,75.4,105.28577476132476
3,45249,80476,119036,1200,1,70145,20,4.0,485,9.3,4,20230114,스마티글로리,서울,75.6,109.68668969904682
4,43944,80533,121048,1200,2,70166,20,4.0,487,12.5,4,20230114,퍼스트슈,서울,75.7,109.61037787940403
3,45593,80122,114017,1200,1,70161,20,4.0,465,21.8,4,20230114,아름다운사이,서울,75.7,111.13955865997285
3,46031,80578,121019,1200,1,70200,20,4.0,448,23.9,4,20230114,아치러너,서울,75.8,101.02707650869796
3,45786,80473,121049,1200,1,70095,20,4.0,443,24.5,4,20230114,라온점프,서울,76.7,99.98291178465932
4,43752,80603,104121,1200,1,70165,20,4.0,423,97.2,4,20230114,성불축제,서울,77.4,96.16281679673874
3,46116,80579,105249,1200,3,70198,20,4.0,477,41.7,4,20230114,드림투어,서울,77.8,103.97766967047436
3,45879,80576,113005,1200,2,70160,20,4.0,0,0.0,4,20230114,마이티쎈,서울,0.0,50.864053782448984
3,46158,80417,121001,1200,1,70182,20,4.0,486,5.4,5,20230114,불곰마드레,서울,72.8,102.12970983530384
5,43170,80100,104027,1200,1,70160,20,4.0,418,23.5,5,20230114,깡돌이,서울,73.0,102.46896982140287
3,45803,80438,119008,1200,2,70164,20,4.0,481,6.0,5,20230114,컴플리트포스,서울,73.6,117.25793126642291
3,45227,80608,105249,1200,3,70117,20,4.0,450,9.3,5,20230114,검은질주,서울,73.7,98.92596222088422
3,46082,80486,122013,1200,2,70145,20,4.0,434,4.5,5,20230114,용비서울,서울,73.9,86.41988391470885
4,44218,80562,10298,1200,1,70175,20,4.0,512,9.8,5,20230114,정상파이팅,서울,73.9,96.94631343157197
4,43872,80576,114026,1200,3,70148,20,4.0,478,6.4,5,20230114,리버태양,서울,74.1,105.34480938372643
4,43778,80579,10182,1200,3,70117,20,4.0,498,25.4,5,20230114,멋진기록,서울,75.0,95.34761417255275
3,45886,80339,121010,1200,1,70094,20,4.0,503,5.3,5,20230114,나올천지,서울,75.0,104.32455702083779
4,44782,80547,121026,1200,1,70114,20,4.0,473,81.6,5,20230114,함평여왕,서울,75.1,107.98487370154406
4,43711,80529,121023,1200,1,70160,20,4.0,419,55.9,5,20230114,블랙버미,서울,75.7,101.79816184144327
