age,hrNo,jkNo,owNo,rcDist,sex,trNo,track,weather,wgHr,winOdds,rcNo,rcDate,hrName,rcTime,predicted_time
3,45234,80103,112005,1200,1,70148,6,2.0,491,12.2,3,20230107,슈프림스타,76.5,71.96300267724652
3,46137,80361,10587,1200,2,70149,6,2.0,478,5.5,3,20230107,골드마이티,76.6,71.96300267724652
3,45285,80529,116045,1200,2,70145,6,2.0,441,9.9,3,20230107,선더브라보,76.8,71.96300267724652
3,45219,80547,10498,1200,1,70198,6,2.0,427,155.9,3,20230107,원더풀위싱,77.3,71.96300267724652
3,45179,80576,114026,1200,2,70164,6,2.0,464,4.5,3,20230107,씽씽씽,77.7,71.96300267724652
3,45835,80438,105249,1200,1,70198,6,2.0,471,5.1,3,20230107,드림스카이,77.8,71.96300267724652
5,42261,80578,10498,1200,1,70096,6,2.0,432,95.0,3,20230107,원더풀하와이,77.9,71.96300267724652
4,43674,80608,106148,1200,1,70200,6,2.0,464,84.6,3,20230107,골든펄,78.1,71.96300267724652
3,45326,80587,105119,1200,2,70165,6,2.0,533,32.3,3,20230107,아라대장군,79.2,71.96300267724652
4,43900,80533,104040,1200,3,70177,6,2.0,488,126.8,3,20230107,스타태풍,82.3,71.96300267724652
4,43879,80608,119010,1700,1,70197,6,2.0,447,3.2,4,20230107,너를응원해,114.8,71.96300267724652
5,42537,80337,112007,1700,2,70170,6,2.0,506,38.0,4,20230107,후이넘,115.4,71.96300267724652
4,44173,80294,65118,1700,1,70225,6,2.0,476,25.7,4,20230107,스타프린세스,116.0,71.96300267724652
5,42646,80598,116053,1700,1,70181,6,2.0,449,9.3,4,20230107,제로백파이브,116.2,71.96300267724652
3,46296,80122,110050,1700,1,70145,6,2.0,505,10.3,4,20230107,배다리공주,116.4,71.96300267724652
4,45094,80587,121005,1700,3,70150,6,2.0,498,13.2,4,20230107,클레어파워,116.6,71.96300267724652
4,44817,80100,65067,1700,3,70145,6,2.0,467,11.4,4,20230107,새로운빛깔,116.6,71.96300267724652
4,44017,80550,121019,1700,2,70168,6,2.0,541,37.1,4,20230107,송암레전드,116.7,71.96300267724652
4,44292,80512,106198,1700,3,70110,6,2.0,475,8.6,4,20230107,원평버드,116.8,71.96300267724652
4,43935,80435,10542,1700,1,70152,6,2.0,412,4.1,4,20230107,대천챔프,116.9,71.96300267724652
4,44134,80552,65096,1700,3,70161,6,2.0,476,9.1,4,20230107,유로강자,117.6,71.96300267724652
4,44554,80339,10538,1700,1,70144,6,2.0,476,129.3,4,20230107,테스조이,123.0,71.96300267724652
4,46509,80366,111006,1600,3,70146,6,2.0,505,2.4,5,20230107,야무진재수,103.1,71.96300267724652
4,43869,80405,114028,1600,1,70174,6,2.0,483,2.2,5,20230107,퀴클리런,103.2,71.96300267724652
5,43282,80438,10352,1600,1,70175,6,2.0,463,17.6,5,20230107,해피삭스,103.3,71.96300267724652
6,40511,80587,121019,1600,3,70182,6,2.0,469,13.0,5,20230107,송암티즈,104.0,71.96300267724652
6,41644,80576,65160,1600,3,70160,6,2.0,522,12.1,5,20230107,블루참,104.3,71.96300267724652
6,41206,80530,104015,1600,3,70181,6,2.0,485,30.6,5,20230107,쿠레레쿠스,104.4,71.96300267724652
4,43767,80294,106030,1600,1,70165,6,2.0,468,55.6,5,20230107,다이아파워캣,106.7,71.96300267724652
5,42758,80473,110058,1600,2,70103,6,2.0,494,44.3,5,20230107,파이어로드,107.2,71.96300267724652
5,44929,80547,121047,1600,3,70265,6,2.0,461,41.6,5,20230107,남산주몽,107.8,71.96300267724652
5,42756,80598,112005,1600,3,70181,6,2.0,445,12.6,5,20230107,메인오브킹,109.1,71.96300267724652
7,38756,80122,105151,1400,3,70110,6,2.0,457,6.6,6,20230107,논스톱위닝,88.9,71.96300267724652
5,42702,80100,117014,1400,3,70157,6,2.0,506,7.3,6,20230107,정문최강,89.6,71.96300267724652
4,44684,80598,105161,1400,2,70114,6,2.0,505,5.4,6,20230107,은파마운틴,89.6,71.96300267724652
5,42399,80529,110056,1400,1,70199,6,2.0,448,29.5,6,20230107,퀸오브베스트,89.9,71.96300267724652
5,42309,80434,116049,1400,3,70148,6,2.0,488,4.3,6,20230107,영웅대마,90.4,71.96300267724652
6,41396,80578,111051,1400,1,70160,6,2.0,457,21.2,6,20230107,세명강자,90.6,71.96300267724652
5,43053,80547,104053,1400,2,70114,6,2.0,485,20.8,6,20230107,마에스트로,90.7,71.96300267724652
4,44728,80473,106272,1400,1,70098,6,2.0,455,30.7,6,20230107,희망오름,90.9,71.96300267724652
5,42325,80417,121048,1400,1,70166,6,2.0,448,10.5,6,20230107,비엔토,91.2,71.96300267724652
5,42293,80550,116049,1400,2,70181,6,2.0,507,20.5,6,20230107,빅에너지,91.2,71.96300267724652
4,43937,80361,10542,1400,2,70152,6,2.0,488,4.2,6,20230107,대천뷰티,93.2,71.96300267724652
5,42566,80579,10190,1400,2,70165,6,2.0,0,0.0,6,20230107,누비고,0.0,0.0
3,45240,80103,214958,1300,1,70096,6,2.0,413,4.7,7,20230107,슈어윈,81.6,71.96300267724652
4,43835,80438,121047,1300,2,70182,6,2.0,503,1.7,7,20230107,블랙초콜릿,81.6,71.96300267724652
3,45369,80405,111067,1300,2,70115,6,2.0,479,5.6,7,20230107,베스트선,82.8,71.96300267724652
4,44272,80100,121002,1300,1,70199,6,2.0,456,29.4,7,20230107,스마트별,83.2,71.96300267724652
4,44096,80547,111028,1300,2,70179,6,2.0,450,30.9,7,20230107,위즈업,83.4,71.96300267724652
5,43111,80337,105249,1300,3,70117,6,2.0,487,15.7,7,20230107,걸작맨,83.5,71.96300267724652
5,43168,80530,106045,1300,1,70117,6,2.0,475,70.3,7,20230107,브이퀸,83.6,71.96300267724652
5,43070,80533,121026,1300,1,70114,6,2.0,417,97.9,7,20230107,젤로스,83.6,71.96300267724652
4,44264,80342,118010,1300,2,70110,6,2.0,466,22.2,7,20230107,피엔에스빌,83.7,71.96300267724652
5,43193,80550,109017,1300,2,70144,6,2.0,476,19.3,7,20230107,데스크탑,83.7,71.96300267724652
4,44152,80473,104060,1300,1,70103,6,2.0,474,99.9,7,20230107,나우누리,83.7,71.96300267724652
4,44156,80579,10637,1300,2,70165,6,2.0,510,76.5,7,20230107,동방의혼,84.2,71.96300267724652
3,46270,80578,10355,1200,1,70164,6,2.0,490,3.7,8,20230107,컴플리트엔젤,75.9,71.96300267724652
4,43941,80530,114026,1200,1,70181,6,2.0,449,85.5,8,20230107,톱포지션,75.9,71.96300267724652
3,45571,80361,117023,1200,1,70167,6,2.0,451,2.6,8,20230107,내길의퀸,76.0,71.96300267724652
3,46144,80103,121008,1200,1,70094,6,2.0,480,55.4,8,20230107,한강질주,76.3,71.96300267724652
4,44339,80603,121021,1200,1,70148,6,2.0,471,40.3,8,20230107,작두콩,76.4,71.96300267724652
4,44392,80550,109017,1200,1,70144,6,2.0,473,41.2,8,20230107,천은총,76.6,71.96300267724652
4,44539,80405,117021,1200,1,70157,6,2.0,479,8.2,8,20230107,다나은로즈,76.7,71.96300267724652
5,43263,80529,10396,1200,1,70117,6,2.0,542,28.6,8,20230107,티파니블루,76.8,71.96300267724652
4,44259,80417,109017,1200,1,70144,6,2.0,474,9.9,8,20230107,천리총,76.9,71.96300267724652
4,44128,80122,118001,1200,1,70161,6,2.0,412,8.6,8,20230107,알사이먼,76.9,71.96300267724652
3,45476,80438,10352,1200,1,70174,6,2.0,451,7.6,8,20230107,울트라삭스,77.2,71.96300267724652
3,45764,80608,122001,1200,1,70098,6,2.0,466,53.1,8,20230107,행복한문막,77.3,71.96300267724652
5,42826,80405,111067,1200,1,70115,6,2.0,456,1.8,9,20230107,베스트천상,75.1,71.96300267724652
4,43477,80530,105113,1200,1,70165,6,2.0,501,5.3,9,20230107,매직그레이스,75.4,71.96300267724652
4,44100,80486,117013,1200,2,70145,6,2.0,505,10.6,9,20230107,새내파워풀,75.4,71.96300267724652
4,44698,80342,10815,1200,2,70148,6,2.0,460,8.2,9,20230107,두손판타스틱,75.7,71.96300267724652
5,43207,80337,105161,1200,3,70094,6,2.0,460,72.0,9,20230107,콜조이,75.7,71.96300267724652
5,43239,80608,65147,1200,3,70150,6,2.0,449,22.9,9,20230107,불의가속,75.8,71.96300267724652
6,41091,80547,10611,1200,3,70085,6,2.0,482,49.2,9,20230107,글로벌골드,76.1,71.96300267724652
6,40399,80512,114021,1200,2,70144,6,2.0,569,62.6,9,20230107,와일드킹덤,76.5,71.96300267724652
3,45727,80550,65118,1200,2,70177,6,2.0,499,11.5,9,20230107,에이원스타,76.7,71.96300267724652
5,42446,80294,105194,1200,2,70165,6,2.0,495,12.4,9,20230107,빅레드,77.1,71.96300267724652
4,43706,80417,118017,1200,1,70225,6,2.0,461,31.4,9,20230107,화수분,77.3,71.96300267724652
5,43164,80473,106255,1200,1,70096,6,2.0,461,120.7,9,20230107,논스톱캣,77.5,71.96300267724652
5,42530,80603,113008,1400,3,70179,6,2.0,475,15.5,10,20230107,스마트전사,88.4,71.96300267724652
5,43314,80438,113038,1400,1,70108,6,2.0,484,19.9,10,20230107,더퀸저스티스,88.4,71.96300267724652
4,44465,80529,10611,1400,2,70085,6,2.0,465,61.0,10,20230107,글로벌매직,89.0,71.96300267724652
3,45527,80405,112270,1400,2,70197,6,2.0,495,1.3,10,20230107,도끼불패,89.2,71.96300267724652
5,42050,80486,110034,1400,2,70199,6,2.0,506,41.2,10,20230107,보디가드,89.7,71.96300267724652
4,43796,80366,111053,1400,2,70265,6,2.0,496,13.9,10,20230107,더리퍼,89.7,71.96300267724652
6,40914,80530,10352,1400,1,70181,6,2.0,444,77.0,10,20230107,챌린지삭스,89.8,71.96300267724652
4,43899,80417,121008,1400,3,70094,6,2.0,520,22.8,10,20230107,한강챔프,90.1,71.96300267724652
4,43933,80294,105119,1400,1,70165,6,2.0,453,52.9,10,20230107,아라챔프,90.2,71.96300267724652
4,44065,80547,109027,1400,3,70168,6,2.0,562,28.2,10,20230107,카우보이킹,90.2,71.96300267724652
5,42251,80598,106025,1400,3,70095,6,2.0,457,37.8,10,20230107,라온더타이거,90.6,71.96300267724652
4,44353,80339,10821,1400,1,70167,6,2.0,506,11.3,10,20230107,다프네,91.3,71.96300267724652
6,41251,80337,121021,1400,2,70085,6,2.0,493,22.9,11,20230107,베스트럭키,88.3,71.96300267724652
5,45110,80122,214774,1400,3,70152,6,2.0,486,31.8,11,20230107,별나라질주,88.4,71.96300267724652
6,41641,80576,10801,1400,1,70164,6,2.0,480,6.1,11,20230107,화이트퀸,88.4,71.96300267724652
5,46253,80603,105113,1400,3,70165,6,2.0,456,2.9,11,20230107,디스챌린지,88.7,71.96300267724652
5,42542,80533,110048,1400,1,70164,6,2.0,461,13.7,11,20230107,영광의미소,88.9,71.96300267724652
6,43513,80486,113007,1400,3,70168,6,2.0,506,6.4,11,20230107,로열엘비스,89.0,71.96300267724652
4,44205,80103,106025,1400,2,70095,6,2.0,487,5.0,11,20230107,라온더제트,89.5,71.96300267724652
5,46252,80438,121006,1400,3,70163,6,2.0,481,33.2,11,20230107,퀵실버키튼,89.6,71.96300267724652
6,41928,80366,118002,1400,3,70117,6,2.0,480,6.2,11,20230107,이스트반,90.5,71.96300267724652
6,40303,80473,105180,1400,2,70177,6,2.0,469,36.9,11,20230107,에이투제트,90.6,71.96300267724652
5,42046,80339,10801,1400,2,70225,6,2.0,482,49.1,11,20230107,엠제이베스트,92.7,71.96300267724652
5,42948,80578,214774,1400,1,70200,6,2.0,482,0.0,11,20230107,케이엔매직,0.0,71.96300267724652
6,40681,80417,113032,2000,1,70170,6,2.0,490,11.5,12,20230107,천지여걸,134.2,110.41227874045099
7,38733,80529,110056,2000,2,70182,6,2.0,497,5.0,12,20230107,루킹굿,134.4,110.41227874045099
5,42221,80361,121049,2000,3,70095,6,2.0,454,6.4,12,20230107,라온비트,134.5,88.07824149108565
7,38949,80576,10496,2000,2,70181,6,2.0,474,27.4,12,20230107,레이먼드,134.6,95.90000000000013
7,38680,80100,111028,2000,2,70199,6,2.0,539,122.8,12,20230107,메니스피드,134.8,110.41227874045099
5,43107,80438,121013,2000,1,70103,6,2.0,510,4.0,12,20230107,어디가나,135.0,88.07824149108565
6,40946,80473,121063,2000,2,70098,6,2.0,501,82.6,12,20230107,록라인,135.1,88.07824149108565
6,41501,80122,111067,2000,2,70053,6,2.0,504,9.6,12,20230107,베스트탑,135.4,88.07824149108565
4,43885,80366,111044,2000,2,70200,6,2.0,453,3.0,12,20230107,장산포이즌,135.5,110.41227874045099
5,42386,80434,119034,2000,2,70164,6,2.0,469,61.5,12,20230107,옥스퍼드킹,135.5,95.90000000000013
8,37662,80578,65110,2000,3,70091,6,2.0,490,42.5,12,20230107,머니지프,135.7,88.07824149108565
7,38640,80603,112005,2000,2,70103,6,2.0,504,38.4,12,20230107,위너브라운,136.1,88.07824149108565
3,3102099,3092,1010,900,1,2021,20,5.0,294,10.5,1,20230128,우듬지,79.1,70.9365901558863
4,3018893,3081,1175,900,3,2030,20,5.0,263,5.8,1,20230128,전설마을,79.4,70.9365901558863
4,3019043,3077,121040,900,2,2018,20,5.0,293,10.9,1,20230128,사무사,79.4,70.9365901558863
4,3019033,3075,121029,900,3,2013,20,5.0,272,20.2,1,20230128,광해군,79.8,70.9365901558863
8,3017232,3029,206030,900,1,2009,20,5.0,263,97.9,1,20230128,장전보배,79.9,70.9365901558863
3,3102632,3044,1173,900,1,2036,20,5.0,280,1.4,1,20230128,대천여왕,80.3,70.9365901558863
6,3018179,3028,117043,900,2,2024,20,5.0,225,32.9,1,20230128,엔트리,80.5,70.9365901558863
4,3101601,3080,1197,900,2,2021,20,5.0,265,50.9,1,20230128,지존무상,80.9,70.9365901558863
4,3018891,3094,1096,900,1,2028,20,5.0,274,25.7,1,20230128,명경지수,81.4,70.9365901558863
5,3018885,3090,1182,900,3,2025,20,5.0,285,33.0,1,20230128,황해장사,82.2,70.9365901558863
5,3018474,3075,206029,1000,2,2013,20,5.0,274,85.2,2,20230128,달의전사,87.2,70.9365901558863
3,3102010,3070,1069,1000,1,2033,20,5.0,302,6.2,2,20230128,명성스타,87.4,70.9365901558863
3,3101789,3077,121040,1000,1,2018,20,5.0,262,4.1,2,20230128,햇살이,87.7,70.9365901558863
7,3017983,3081,116013,1000,3,2019,20,5.0,276,39.0,2,20230128,삼다장군,87.7,70.9365901558863
3,3101894,3094,1046,1000,2,2028,20,5.0,271,6.9,2,20230128,백록하늘,87.8,70.9365901558863
4,3102626,3090,1010,1000,2,2038,20,5.0,275,17.0,2,20230128,얼룩동자,88.0,70.9365901558863
3,3102265,3092,1101,1000,2,2029,20,5.0,299,2.5,2,20230128,백두정복,88.1,70.9365901558863
5,3018911,3082,1066,1000,3,2033,20,5.0,289,7.3,2,20230128,백두찬가,88.1,70.9365901558863
5,3018869,3053,206021,1000,1,2032,20,5.0,288,21.9,2,20230128,영원한강,89.3,70.9365901558863
7,3017822,3087,117042,1000,3,2031,20,5.0,284,45.6,2,20230128,월출,90.0,70.9365901558863
4,3018956,3082,1184,1110,3,2033,20,5.0,272,5.5,3,20230128,히든카드,98.8,70.97350932250316
9,3016229,3055,117039,1110,3,2029,20,5.0,298,10.0,3,20230128,광해신천,98.9,70.97350932250316
10,3015608,3092,1009,1110,3,2021,20,5.0,296,18.9,3,20230128,세찬,100.7,70.97350932250316
7,3017859,3075,1074,1110,2,2030,20,5.0,299,5.5,3,20230128,백두고을,101.0,70.97350932250316
3,3102273,3081,1012,1110,2,2038,20,5.0,281,5.3,3,20230128,황제로,101.1,70.97350932250316
5,3018576,3091,206039,1110,3,2036,20,5.0,255,9.6,3,20230128,탐라신화,101.2,70.97350932250316
7,3017780,3070,117045,1110,3,2033,20,5.0,288,6.4,3,20230128,정우일품,102.0,70.97350932250316
4,3018850,3095,121045,1110,3,2018,20,5.0,283,4.9,3,20230128,공간비행,102.1,70.97350932250316
6,3018398,3053,206022,1110,2,2032,20,5.0,295,21.2,3,20230128,최고강풍,103.8,70.97350932250316
6,3018162,3086,1088,1110,1,2025,20,5.0,257,32.6,3,20230128,미래강자,105.7,70.97350932250316
3,3102640,3053,1020,1110,1,2029,20,5.0,331,1.5,4,20230128,금불환,98.6,70.97350932250316
5,3018694,3081,1158,1110,3,2036,20,5.0,278,9.7,4,20230128,초능력,98.6,70.97350932250316
4,3018889,3080,1092,1110,3,2026,20,5.0,280,7.4,4,20230128,찬스왕,99.2,70.97350932250316
5,3018601,3082,1157,1110,2,2028,20,5.0,272,24.2,4,20230128,장타왕,99.3,70.97350932250316
5,3018559,3089,121043,1110,3,2034,20,5.0,295,7.1,4,20230128,천지대부,99.4,70.97350932250316
10,3015827,3093,206041,1110,3,2009,20,5.0,249,26.8,4,20230128,절대자,99.5,70.97350932250316
8,3016982,3028,116010,1110,3,2024,20,5.0,289,26.3,4,20230128,판치,100.3,70.97350932250316
6,3018042,3075,206029,1110,3,2013,20,5.0,272,41.6,4,20230128,달빛신화,100.9,70.97350932250316
11,3014859,3029,206030,1110,3,2009,20,5.0,259,39.5,4,20230128,열매,101.6,70.97350932250316
5,3018589,3061,121043,1110,1,2034,20,5.0,288,32.2,4,20230128,내온여신,103.2,70.97350932250316
8,3017195,3061,1080,1200,3,2009,20,1.0,258,16.8,5,20230128,왕의귀환,102.8,75.00787615119428
5,3018494,3077,106221,1200,3,2031,20,1.0,309,3.4,5,20230128,사상최강,102.9,75.00787615119428
9,3016271,3070,206045,1200,2,2033,20,1.0,315,7.0,5,20230128,한라신화,103.2,75.00787615119428
4,3018862,3092,118026,1200,3,2021,20,1.0,287,6.4,5,20230128,유명세,103.4,75.00787615119428
7,3017940,3082,1066,1200,2,2033,20,1.0,276,7.7,5,20230128,백두왕자,103.8,75.00787615119428
17,3010223,3080,117043,1200,3,2029,20,1.0,290,17.1,5,20230128,한라명성,103.9,78.74456341788928
13,3013510,3029,116029,1200,3,2036,20,1.0,306,17.1,5,20230128,무궁무진,104.2,75.00787615119428
5,3018488,3093,1069,1200,2,2009,20,1.0,305,11.5,5,20230128,서부파워,105.0,71.96300267724652
10,3015824,3089,117043,1200,3,2034,20,1.0,296,18.5,5,20230128,태상노군,108.0,75.00787615119428
13,3013189,3091,117045,1200,3,2036,20,1.0,298,4.7,5,20230128,새벽행진,109.8,75.00787615119428
3,3101660,3087,206042,900,1,2031,20,5.0,271,4.3,6,20230128,바로고,78.0,70.9365901558863
3,3102606,3058,118026,900,1,2026,20,5.0,283,2.9,6,20230128,대명성,78.1,70.9365901558863
6,3018323,3070,121027,900,3,2030,20,5.0,293,8.3,6,20230128,미소공원,78.2,70.9365901558863
7,3017931,3044,117051,900,3,2008,20,5.0,259,15.9,6,20230128,푸른장군,78.4,70.9365901558863
